"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0399152324,0000003X914A164,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397333141,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,4.15,0.00,0.00,4.15,1.05
1Z3X914A0397333141,0000003X914A164,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397016369,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,4.15,0.00,0.00,4.15,1.05
1Z3X914A0397016369,0000003X914A164,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395423959,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",8.06,5.20,4.15,0.00,0.00,4.15,1.05
1Z3X914A0395423959,0000003X914A164,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398493048,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",2.60,1.81,1.66,0.00,0.00,1.66,0.15
1Z3X914A0399110315,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",4.59,2.94,2.10,0.00,0.00,2.1,0.84
1Z3X914A0395465904,0000003X914A164,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,40.00,0.00,0.00,40,1.5
1Z3X914A0395465904,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",17.31,13.37,11.33,0.00,0.00,11.33,2.04
1Z3X914A0395465904,0000003X914A164,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0396327936,0000003X914A164,"Fuel Surcharge","FUEL SURCHARGE",8.07,5.20,4.15,0.00,0.00,4.15,1.05
1Z3X914A0396327936,0000003X914A164,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2460992512,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460992512,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",16.50,10.21,7.33,0.00,0.00,7.33,2.88
1Z3X914A2460992512,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A2460543720,0000003X914A064,"Delivery Confirmation","DELIVERY CONFIRMATION SIGNATURE - COMMERCIAL",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460543720,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",17.15,10.11,6.85,0.00,0.00,6.85,3.26
1Z3X914A2459917909,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459917909,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",20.22,12.29,8.61,0.00,0.00,8.61,3.68
1Z3X914A2459917909,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0391505841,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.77,2.24,2.23,0.00,0.00,2.23,0.01
1Z3X914A0391505841,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A2460167539,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460167539,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",18.21,11.17,7.89,0.00,0.00,7.89,3.28
1Z3X914A2460167539,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0392024743,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.28,4.90,3.66,0.00,0.00,3.66,1.24
1Z3X914A0392024743,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0392024743,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394656165,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.44,2.23,0.00,0.00,2.23,0.21
1Z3X914A0394656165,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394799350,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.54,5.09,3.66,0.00,0.00,3.66,1.43
1Z3X914A0394799350,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0394799350,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394999223,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.54,5.09,3.66,0.00,0.00,3.66,1.43
1Z3X914A0394999223,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0394999223,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A2458219942,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2458219942,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",18.21,11.17,7.89,0.00,0.00,7.89,3.28
1Z3X914A2458219942,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0390349790,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.28,4.90,3.66,0.00,0.00,3.66,1.24
1Z3X914A0390349790,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0390349790,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392170406,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.54,5.09,3.66,0.00,0.00,3.66,1.43
1Z3X914A0392170406,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0392170406,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A2460434562,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460434562,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",20.22,12.29,8.61,0.00,0.00,8.61,3.68
1Z3X914A2460434562,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0391413271,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.64,1.91,1.63,0.00,0.00,1.63,0.28
1Z3X914A0393176177,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.73,5.22,3.66,0.00,0.00,3.66,1.56
1Z3X914A0393176177,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0393176177,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392150795,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.74,1.82,1.63,0.00,0.00,1.63,0.19
1Z3X914A0393547383,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.33,2.50,2.23,0.00,0.00,2.23,0.27
1Z3X914A0393547383,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393952211,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.28,4.90,3.66,0.00,0.00,3.66,1.24
1Z3X914A0393952211,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0393952211,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0390266389,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.28,4.90,3.66,0.00,0.00,3.66,1.24
1Z3X914A0390266389,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0390266389,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A2460035583,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460035583,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",25.15,15.05,9.76,0.00,0.00,9.76,5.29
1Z3X914A2460035583,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399318780,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.60,2.60,2.30,0.00,0.00,2.3,0.3
1Z3X914A0399318780,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0159170991,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",40.69,22.79,14.31,0.00,0.00,14.31,8.48
1Z3X914A0390215166,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.54,5.09,3.66,0.00,0.00,3.66,1.43
1Z3X914A0390215166,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,5.70,0.00,0.00,5.7,0
1Z3X914A0390215166,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A2459416950,0000003X914A064,"Delivery Confirmation","DELIVERY CONFIRMATION SIGNATURE - COMMERCIAL",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459416950,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",19.84,11.91,8.24,0.00,0.00,8.24,3.67
1Z3X914A2459416950,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z2R0E660350447386,0000003X914A064,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z2R0E660350447386,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.38,3.85,3.79,0.00,0.00,3.79,0.06
1Z2R0E660350447386,0000003X914A064,"Third Party","THIRD PARTY BILLING SERVICE",1.63,1.44,0.00,100.00,0,0,1.44
1Z5RX2730351403578,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.75,3.90,3.23,0.00,0.00,3.23,0.67
1Z5RX2730351403578,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z8799640373232320,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,34.50,0.00,0.00,34.5,0
1Z8799640373232320,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",9.96,8.39,7.88,0.00,0.00,7.88,0.51
1Z8799640373232320,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z4503260362280280,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.44,1.77,1.63,0.00,0.00,1.63,0.14
1Z4010270358281003,0000003X914A064,"Declared Value","Declared Value",81.20,81.20,81.20,0.00,0.00,81.2,0
1Z4010270358281003,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.81,3.72,2.83,0.00,0.00,2.83,0.89
1Z11WF630302767994,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.30,1.67,1.63,0.00,0.00,1.63,0.04
1Z249V6A0313444462,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.87,1.91,1.63,0.00,0.00,1.63,0.28
1Z3X914A0399702882,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.03,2.20,1.63,0.00,0.00,1.63,0.57
1Z38E69R0314297746,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.09,3.74,2.45,0.00,0.00,2.45,1.29
1Z3X914A0399947314,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.19,0.00,0.00,3.19,0.62
1Z3X914A0399947314,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0399004930,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.51,0.00,0.00,4.51,0.75
1Z3X914A0399004930,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0398309327,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.51,0.00,0.00,4.51,0.75
1Z3X914A0398309327,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0396182904,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.19,0.00,0.00,3.19,0.62
1Z3X914A0396182904,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0395730144,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.51,0.00,0.00,4.51,0.75
1Z3X914A0395730144,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0395640090,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.19,0.00,0.00,3.19,0.62
1Z3X914A0395640090,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0394992631,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.01,3.12,2.22,0.00,0.00,2.22,0.9
1Z3X914A0394992631,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394150997,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.20,5.75,3.89,0.00,0.00,3.89,1.86
1Z3X914A0394150997,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0393226041,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.49,3.46,2.60,0.00,0.00,2.6,0.86
1Z3X914A0393226041,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0393075606,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.40,4.02,2.79,0.00,0.00,2.79,1.23
1Z3X914A0393075606,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392752420,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.40,4.02,2.55,0.00,0.00,2.55,1.47
1Z3X914A0392752420,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0392641415,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.15,3.85,2.51,0.00,0.00,2.51,1.34
1Z3X914A0392641415,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,3.89,30.00,0.08,3.81,1.84
1Z3X914A0394043586,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.45,3.59,3.08,0.00,0.00,3.08,0.51
1Z3X914A0394043586,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394013715,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.47,0.00,0.00,2.47,0.46
1Z3X914A0394013715,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0399686801,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0399686801,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",6.36,4.14,3.60,0.00,0.00,3.6,0.54
1Z3X914A0399686801,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398755210,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0398755210,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",6.36,4.14,3.60,0.00,0.00,3.6,0.54
1Z3X914A0398755210,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395861226,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0395861226,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.27,3.04,2.67,0.00,0.00,2.67,0.37
1Z3X914A0395861226,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398690049,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.44,2.23,0.00,0.00,2.23,0.21
1Z3X914A0398690049,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397140831,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.44,2.23,0.00,0.00,2.23,0.21
1Z3X914A0397140831,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394176433,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.28,2.58,2.38,0.00,0.00,2.38,0.2
1Z3X914A0394176433,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0392960268,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.29,2.59,2.38,0.00,0.00,2.38,0.21
1Z3X914A0392960268,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0391892450,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.67,2.23,0.00,0.00,2.23,0.44
1Z3X914A0391892450,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391635488,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.05,3.45,3.01,0.00,0.00,3.01,0.44
1Z3X914A0391635488,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392409373,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.55,2.42,2.38,0.00,0.00,2.38,0.04
1Z3X914A0392409373,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0393980851,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0393980851,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,9.47,0.00,0.00,9.47,0.64
1Z3X914A0393980851,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393980851,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0393826241,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0393826241,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,9.47,0.00,0.00,9.47,0.64
1Z3X914A0393826241,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393826241,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392917672,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0392917672,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,9.47,0.00,0.00,9.47,0.64
1Z3X914A0392917672,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392917672,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0392251908,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.47,0.00,0.00,2.47,0.46
1Z3X914A0392251908,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392187881,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.47,0.00,0.00,2.47,0.46
1Z3X914A0392187881,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391640721,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.96,3.29,2.84,0.00,0.00,2.84,0.45
1Z3X914A0391640721,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391376660,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0391376660,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,9.47,0.00,0.00,9.47,0.64
1Z3X914A0391376660,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391376660,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391116931,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.84,3.21,2.78,0.00,0.00,2.78,0.43
1Z3X914A0391116931,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390051299,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.47,0.00,0.00,2.47,0.46
1Z3X914A0390051299,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394161574,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.58,2.82,2.35,0.00,0.00,2.35,0.47
1Z3X914A0390992568,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.66,1.77,1.63,0.00,0.00,1.63,0.14
1Z3X914A0194528753,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,17.19,0.00,0.00,17.19,8.98
1Z3X914A0193128526,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,17.19,0.00,0.00,17.19,8.98
1Z3X914A0191380739,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,17.19,0.00,0.00,17.19,8.98
1Z3X914A0192245517,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",16.00,8.96,5.70,0.00,0.00,5.7,3.26
1Z3X914A0392128462,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0392128462,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,9.59,0.00,0.00,9.59,0.78
1Z3X914A0392128462,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0391196659,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0391196659,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,9.59,0.00,0.00,9.59,0.78
1Z3X914A0391196659,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0390325476,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0390325476,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,9.59,0.00,0.00,9.59,0.78
1Z3X914A0390325476,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,0.00,0.00,3.5,0
1Z3X914A0197046983,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",25.94,14.89,9.41,0.00,0.00,9.41,5.48
1Z3X914A0197046983,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A0192347701,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",24.83,14.81,9.51,0.00,0.00,9.51,5.3
1Z3X914A0192347701,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0192347701,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0399915278,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.90,2.85,2.38,0.00,0.00,2.38,0.47
1Z3X914A0399915278,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,4.90,0.00,0.00,4.9,0
1Z3X914A2460883890,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460883890,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",19.05,12.21,9.04,0.00,0.00,9.04,3.17
1Z3X914A2460883890,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2460883890,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,6.15,0.00,0.00,6.15,0.05
1Z3X914A0398740959,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,37.50,0.00,0.00,37.5,0
1Z3X914A0398740959,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",14.69,12.20,10.66,0.00,0.00,10.66,1.54
