"Tracking Number","Invoice Number","Normalized Charge Code Name","Carrier Charge Code Name","Current Published Rate","Current Net Amount","Proposed Published Rate","Proposed Discount Percentage","Proposed Discount Amount","Proposed Net Amount","Difference ($)"
1Z3X914A0390266389,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,4.28,25.00,0.06,4.22,1.48
1Z3X914A0390266389,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A2460035583,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460035583,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",25.15,15.05,8.25,0.00,0.00,8.25,6.8
1Z3X914A2460035583,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,3.08,50.00,0.16,2.92,3.28
1Z3X914A0399318780,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",3.60,2.60,2.28,0.00,0.00,2.28,0.32
1Z3X914A0399318780,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0159170991,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",40.69,22.79,11.92,0.00,0.00,11.92,10.87
1Z3X914A0390215166,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.54,5.09,3.36,0.00,0.00,3.36,1.73
1Z3X914A0390215166,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.70,5.70,4.28,25.00,0.06,4.22,1.48
1Z3X914A0390215166,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A2459416950,0000003X914A064,"Delivery Confirmation","DELIVERY CONFIRMATION SIGNATURE - COMMERCIAL",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2459416950,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",19.84,11.91,7.17,0.00,0.00,7.17,4.74
1Z3X914A2459416950,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z2R0E660350447386,0000003X914A064,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.15,0.00,0.00,14.15,0
1Z2R0E660350447386,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.38,3.85,3.68,0.00,0.00,3.68,0.17
1Z2R0E660350447386,0000003X914A064,"Third Party","THIRD PARTY BILLING SERVICE",1.63,1.44,0.00,100.00,0,0,1.44
1Z5RX2730351403578,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.75,3.90,3.33,0.00,0.00,3.33,0.57
1Z5RX2730351403578,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z8799640373232320,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",34.50,34.50,25.88,25.00,0.01,25.87,8.63
1Z8799640373232320,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",9.96,8.39,6.65,0.00,0.00,6.65,1.74
1Z8799640373232320,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z4503260362280280,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.44,1.77,1.53,0.00,0.00,1.53,0.24
1Z4010270358281003,0000003X914A064,"Declared Value","Declared Value",81.20,81.20,40.60,50.00,0.01,40.59,40.61
1Z4010270358281003,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.81,3.72,2.73,0.00,0.00,2.73,0.99
1Z11WF630302767994,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.30,1.67,1.53,0.00,0.00,1.53,0.14
1Z249V6A0313444462,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",2.87,1.91,1.53,0.00,0.00,1.53,0.38
1Z3X914A0399702882,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.03,2.20,1.53,0.00,0.00,1.53,0.67
1Z38E69R0314297746,0000003X914A064,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.09,3.74,2.82,0.00,0.00,2.82,0.92
1Z3X914A0399947314,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.10,0.00,0.00,3.1,0.71
1Z3X914A0399947314,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0399004930,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.47,0.00,0.00,4.47,0.79
1Z3X914A0399004930,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0398309327,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.47,0.00,0.00,4.47,0.79
1Z3X914A0398309327,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0396182904,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.10,0.00,0.00,3.1,0.71
1Z3X914A0396182904,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0395730144,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.08,5.26,4.47,0.00,0.00,4.47,0.79
1Z3X914A0395730144,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0395640090,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.53,3.81,3.10,0.00,0.00,3.1,0.71
1Z3X914A0395640090,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0394992631,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.01,3.12,2.00,0.00,0.00,2,1.12
1Z3X914A0394992631,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0394150997,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",8.20,5.75,3.85,0.00,0.00,3.85,1.9
1Z3X914A0394150997,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0393226041,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.49,3.46,2.36,0.00,0.00,2.36,1.1
1Z3X914A0393226041,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0393075606,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.40,4.02,2.71,0.00,0.00,2.71,1.31
1Z3X914A0393075606,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0392752420,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.40,4.02,2.54,0.00,0.00,2.54,1.48
1Z3X914A0392752420,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0392641415,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.15,3.85,2.46,0.00,0.00,2.46,1.39
1Z3X914A0392641415,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0394043586,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.45,3.59,3.17,0.00,0.00,3.17,0.42
1Z3X914A0394043586,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394013715,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.54,0.00,0.00,2.54,0.39
1Z3X914A0394013715,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0399686801,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0399686801,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",6.36,4.14,3.71,0.00,0.00,3.71,0.43
1Z3X914A0399686801,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398755210,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0398755210,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",6.36,4.14,3.71,0.00,0.00,3.71,0.43
1Z3X914A0398755210,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0395861226,0000003X914A064,"Address Correction","Address Correction Ground",21.00,21.00,22.50,0.00,0.00,22.5,-1.5
1Z3X914A0395861226,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.27,3.04,2.60,0.00,0.00,2.6,0.44
1Z3X914A0395861226,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0398690049,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.44,2.13,0.00,0.00,2.13,0.31
1Z3X914A0398690049,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0397140831,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.14,2.44,2.13,0.00,0.00,2.13,0.31
1Z3X914A0397140831,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394176433,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.28,2.58,2.09,0.00,0.00,2.09,0.49
1Z3X914A0394176433,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0392960268,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.29,2.59,2.09,0.00,0.00,2.09,0.5
1Z3X914A0392960268,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0391892450,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.69,2.67,2.18,0.00,0.00,2.18,0.49
1Z3X914A0391892450,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391635488,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",5.05,3.45,3.19,0.00,0.00,3.19,0.26
1Z3X914A0391635488,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392409373,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.55,2.42,2.09,0.00,0.00,2.09,0.33
1Z3X914A0392409373,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0393980851,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0393980851,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,8.14,0.00,0.00,8.14,1.97
1Z3X914A0393980851,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393980851,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0393826241,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0393826241,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,8.14,0.00,0.00,8.14,1.97
1Z3X914A0393826241,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0393826241,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0392917672,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0392917672,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,8.14,0.00,0.00,8.14,1.97
1Z3X914A0392917672,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392917672,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0392251908,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.54,0.00,0.00,2.54,0.39
1Z3X914A0392251908,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0392187881,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.54,0.00,0.00,2.54,0.39
1Z3X914A0392187881,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391640721,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.96,3.29,2.92,0.00,0.00,2.92,0.37
1Z3X914A0391640721,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391376660,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0391376660,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.07,10.11,8.14,0.00,0.00,8.14,1.97
1Z3X914A0391376660,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0391376660,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0391116931,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.84,3.21,2.86,0.00,0.00,2.86,0.35
1Z3X914A0391116931,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0390051299,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.93,2.54,0.00,0.00,2.54,0.39
1Z3X914A0390051299,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",3.95,3.95,3.95,0.00,0.00,3.95,0
1Z3X914A0394161574,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",4.58,2.82,2.44,0.00,0.00,2.44,0.38
1Z3X914A0390992568,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",2.66,1.77,1.53,0.00,0.00,1.53,0.24
1Z3X914A0194528753,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,14.33,0.00,0.00,14.33,11.84
1Z3X914A0193128526,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,14.33,0.00,0.00,14.33,11.84
1Z3X914A0191380739,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,26.17,14.33,0.00,0.00,14.33,11.84
1Z3X914A0192245517,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",16.00,8.96,4.75,0.00,0.00,4.75,4.21
1Z3X914A0392128462,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0392128462,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,8.29,0.00,0.00,8.29,2.08
1Z3X914A0392128462,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0391196659,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0391196659,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,8.29,0.00,0.00,8.29,2.08
1Z3X914A0391196659,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0390325476,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0390325476,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",12.88,10.37,8.29,0.00,0.00,8.29,2.08
1Z3X914A0390325476,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0197046983,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",25.94,14.89,8.05,0.00,0.00,8.05,6.84
1Z3X914A0197046983,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A0192347701,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",24.83,14.81,7.75,0.00,0.00,7.75,7.06
1Z3X914A0192347701,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge",5.85,5.85,5.85,0.00,0.00,5.85,0
1Z3X914A0192347701,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,3.08,50.00,0.16,2.92,3.28
1Z3X914A0399915278,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",3.90,2.85,2.14,0.00,0.00,2.14,0.71
1Z3X914A0399915278,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",4.90,4.90,3.68,25.00,0.07,3.61,1.29
1Z3X914A2460883890,0000003X914A064,"Delivery Confirmation","Delivery Confirmation Signature",6.75,6.75,6.75,0.00,0.00,6.75,0
1Z3X914A2460883890,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",19.05,12.21,7.59,0.00,0.00,7.59,4.62
1Z3X914A2460883890,0000003X914A064,"Delivery Area Surcharge","Delivery Area Surcharge - Extended",7.70,7.70,7.70,0.00,0.00,7.7,0
1Z3X914A2460883890,0000003X914A064,"Residential Fee","Residential Surcharge",6.20,6.20,3.08,50.00,0.16,2.92,3.28
1Z3X914A0398740959,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0398740959,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",14.69,12.20,9.21,0.00,0.00,9.21,2.99
1Z3X914A0398740959,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0398740959,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0398043373,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0398043373,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",14.36,11.98,9.04,0.00,0.00,9.04,2.94
1Z3X914A0398043373,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0398043373,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0396453362,0000003X914A064,"Additional Handling","ADDL. HANDLING WEIGHT",37.50,37.50,28.13,25.00,0.01,28.12,9.38
1Z3X914A0396453362,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",14.69,12.20,9.21,0.00,0.00,9.21,2.99
1Z3X914A0396453362,0000003X914A064,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0396453362,0000003X914A064,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0191666145,0000003X914A064,"Fuel Surcharge","FUEL SURCHARGE",47.99,25.59,14.33,0.00,0.00,14.33,11.26
1Z3X914A0391668701,0000003X914A094,"Delivery Area Surcharge","Remote Area Surcharge",14.15,14.15,14.25,0.00,0.00,14.25,-0.1
1Z3X914A0391668701,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.12,5.34,4.32,0.00,0.00,4.32,1.02
1Z3X914A0391668701,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z2A921X0347478859,0000003X914A094,"Declared Value","Declared Value",58.00,58.00,29.00,50.00,0.02,28.98,29.02
1Z2A921X0347478859,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",7.99,4.91,4.31,0.00,0.00,4.31,0.6
1Z2A921X0347478859,0000003X914A094,"Third Party","THIRD PARTY BILLING SERVICE",5.80,4.68,0.00,100.00,0,0,4.68
1ZA9W1660349396903,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.69,1.87,1.60,0.00,0.00,1.6,0.27
1ZA9W1660350056607,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1ZA9W1660349691772,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.69,1.87,1.60,0.00,0.00,1.6,0.27
1ZA9W1660351215782,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1ZA9W1660351225397,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1ZA9W1660350313712,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1Z3X914A0390027048,0000003X914A094,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,20.25,25.00,0.01,20.24,8.01
1Z3X914A0390027048,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",11.48,9.18,6.73,0.00,0.00,6.73,2.45
1Z3X914A0390027048,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1ZA9W1660349884126,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1Z2A921X0345755615,0000003X914A094,"Declared Value","Declared Value",14.50,14.50,7.25,50.00,0.07,7.18,7.32
1Z2A921X0345755615,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",4.23,2.81,2.02,0.00,0.00,2.02,0.79
1Z2A921X0345755615,0000003X914A094,"Third Party","THIRD PARTY BILLING SERVICE",2.26,1.74,0.00,100.00,0,0,1.74
1ZA9W1660349524130,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",2.87,1.91,1.60,0.00,0.00,1.6,0.31
1Z2A921X0346125802,0000003X914A094,"Declared Value","Declared Value",11.60,11.60,5.80,50.00,0.09,5.71,5.89
1Z2A921X0346125802,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.73,2.48,1.81,0.00,0.00,1.81,0.67
1Z2A921X0346125802,0000003X914A094,"Third Party","THIRD PARTY BILLING SERVICE",1.93,1.48,0.00,100.00,0,0,1.48
1Z3X914A0391196604,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",6.40,4.10,2.93,0.00,0.00,2.93,1.17
1Z3X914A0392082412,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.84,3.74,2.72,0.00,0.00,2.72,1.02
1Z3X914A0394917650,0000003X914A094,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,20.25,25.00,0.01,20.24,8.01
1Z3X914A0394917650,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",11.48,9.18,6.73,0.00,0.00,6.73,2.45
1Z3X914A0394917650,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z2A921X0347395386,0000003X914A094,"Additional Handling","ADDL. HANDLING LONGEST SIDE",28.25,28.25,20.25,25.00,0.01,20.24,8.01
1Z2A921X0347395386,0000003X914A094,"Declared Value","Declared Value",21.75,21.75,10.88,50.00,0.05,10.83,10.92
1Z2A921X0347395386,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",12.51,9.65,7.58,0.00,0.00,7.58,2.07
1Z2A921X0347395386,0000003X914A094,"Third Party","THIRD PARTY BILLING SERVICE",5.62,4.59,0.00,100.00,0,0,4.59
1Z2A921X0347395386,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z2A921X0347464391,0000003X914A094,"Declared Value","Declared Value",21.75,21.75,10.88,50.00,0.05,10.83,10.92
1Z2A921X0347464391,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",12.09,9.39,3.78,0.00,0.00,3.78,5.61
1Z2A921X0347464391,0000003X914A094,"Third Party","SHIPPING CHARGE CORRECTION THIRD PARTY BILLING SERVICE",5.47,4.49,0.00,100.00,0,0,4.49
1Z3X914A0392913425,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.84,3.74,2.72,0.00,0.00,2.72,1.02
1Z3X914A0393273633,0000003X914A094,"Fuel Surcharge","Shipping Charge Correction Fuel Surcharge",5.84,3.74,2.72,0.00,0.00,2.72,1.02
1Z2A921X0346182778,0000003X914A094,"Declared Value","Declared Value",72.50,72.50,36.25,50.00,0.01,36.24,36.26
1Z2A921X0346182778,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",7.63,4.69,4.12,0.00,0.00,4.12,0.57
1Z2A921X0346182778,0000003X914A094,"Third Party","THIRD PARTY BILLING SERVICE",6.39,5.33,0.00,100.00,0,0,5.33
1Z3X914A0399155778,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,30.00,25.00,0.01,29.99,11.51
1Z3X914A0399155778,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",22.68,16.97,13.38,0.00,0.00,13.38,3.59
1Z3X914A0399155778,0000003X914A094,"Saturday Fee","Saturday Delivery",4.00,4.00,4.00,0.00,0.00,4,0
1Z3X914A0399155778,0000003X914A094,Demand,"DEMAND SURCHARGE-ADDL HANDLING",3.50,3.50,3.50,25.00,0.07,3.43,0.07
1Z3X914A0358916684,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",3.57,2.95,2.04,0.00,0.00,2.04,0.91
1Z3X914A0358916684,0000003X914A094,"Residential Fee","Residential Surcharge",5.65,5.65,2.78,50.00,0.18,2.6,3.05
1Z3X914A0390027244,0000003X914A094,"Additional Handling","ADDL. HANDLING WEIGHT",41.50,41.50,30.00,25.00,0.01,29.99,11.51
1Z3X914A0390027244,0000003X914A094,"Fuel Surcharge","FUEL SURCHARGE",15.63,12.69,10.11,0.00,0.00,10.11,2.58
